time	V(nw_v)	V(u1:cap1)	V(u1:cap2)	V(u1:r_hs)	V(u1:rnorm)	V(u1:tsub)	I(I1)	I(u1:B_ir)	I(u1:B_isw)	I(u1:B_jsw)	I(u1:L_kinetic)	v(u1:Tsub)<02.720
4.146462856089576e+000	-1.338503e+001	2.595522e-017	-1.792391e-021	1.503271e+006	1.500000e+006	2.000119e+000	-1.024245e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.903942e-006	1.000000e+000
4.146956676056787e+000	-1.337729e+001	2.595522e-017	-1.792390e-021	1.503271e+006	1.500000e+006	2.000119e+000	-1.023652e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.898791e-006	1.000000e+000
4.147450702816279e+000	-1.336954e+001	2.595521e-017	-1.792389e-021	1.503271e+006	1.500000e+006	2.000119e+000	-1.023059e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.893638e-006	1.000000e+000
4.147945143160333e+000	-1.336179e+001	2.595521e-017	-1.792388e-021	1.503271e+006	1.500000e+006	2.000119e+000	-1.022466e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.888479e-006	1.000000e+000
4.148438963127545e+000	-1.335404e+001	2.595521e-017	-1.792387e-021	1.503271e+006	1.500000e+006	2.000119e+000	-1.021873e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.883328e-006	1.000000e+000
4.148932989887037e+000	-1.334630e+001	2.595521e-017	-1.792386e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.021280e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.878174e-006	1.000000e+000
4.149427430231091e+000	-1.333854e+001	2.595521e-017	-1.792385e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.020687e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.873017e-006	1.000000e+000
4.149921250198302e+000	-1.333080e+001	2.595520e-017	-1.792385e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.020095e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.867865e-006	1.000000e+000
4.150415276957794e+000	-1.332305e+001	2.595520e-017	-1.792384e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.019502e-005	2.581970e-006	9.405971e-006	4.702985e+010	-8.862711e-006	1.000000e+000
4.150909717301849e+000	-1.331530e+001	2.595520e-017	-1.792383e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.018908e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.857553e-006	1.000000e+000
4.151403537269060e+000	-1.330756e+001	2.595520e-017	-1.792382e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.018316e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.852402e-006	1.000000e+000
4.151897564028552e+000	-1.329981e+001	2.595520e-017	-1.792381e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.017723e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.847249e-006	1.000000e+000
4.152392004372606e+000	-1.329205e+001	2.595520e-017	-1.792380e-021	1.503271e+006	1.500000e+006	2.000118e+000	-1.017130e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.842090e-006	1.000000e+000
4.152885824339817e+000	-1.328431e+001	2.595519e-017	-1.792379e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.016537e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.836939e-006	1.000000e+000
4.153379851099309e+000	-1.327656e+001	2.595519e-017	-1.792378e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.015944e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.831786e-006	1.000000e+000
4.153874291443364e+000	-1.326881e+001	2.595519e-017	-1.792378e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.015351e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.826628e-006	1.000000e+000
4.154368111410575e+000	-1.326107e+001	2.595519e-017	-1.792377e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.014758e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.821477e-006	1.000000e+000
4.154862138170067e+000	-1.325332e+001	2.595519e-017	-1.792376e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.014165e-005	2.581970e-006	9.405971e-006	4.702986e+010	-8.816322e-006	1.000000e+000
4.155356578514121e+000	-1.324556e+001	2.595518e-017	-1.792375e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.013572e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.811165e-006	1.000000e+000
4.155850398481332e+000	-1.323782e+001	2.595518e-017	-1.792374e-021	1.503271e+006	1.500000e+006	2.000117e+000	-1.012980e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.806013e-006	1.000000e+000
4.156344425240825e+000	-1.323007e+001	2.595518e-017	-1.792373e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.012387e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.800859e-006	1.000000e+000
4.156838865584879e+000	-1.322232e+001	2.595518e-017	-1.792372e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.011793e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.795701e-006	1.000000e+000
4.157332685552090e+000	-1.321457e+001	2.595518e-017	-1.792371e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.011201e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.790550e-006	1.000000e+000
4.157826712311582e+000	-1.320683e+001	2.595518e-017	-1.792371e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.010608e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.785397e-006	1.000000e+000
4.158321152655637e+000	-1.319907e+001	2.595517e-017	-1.792370e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.010015e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.780239e-006	1.000000e+000
4.158814972622848e+000	-1.319133e+001	2.595517e-017	-1.792369e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.009422e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.775088e-006	1.000000e+000
4.159308999382340e+000	-1.318358e+001	2.595517e-017	-1.792368e-021	1.503271e+006	1.500000e+006	2.000116e+000	-1.008829e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.769934e-006	1.000000e+000
4.159803439726394e+000	-1.317583e+001	2.595517e-017	-1.792367e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.008236e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.764776e-006	1.000000e+000
4.160297259693605e+000	-1.316809e+001	2.595517e-017	-1.792366e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.007643e-005	2.581970e-006	9.405972e-006	4.702986e+010	-8.759625e-006	1.000000e+000
4.160791286453097e+000	-1.316034e+001	2.595517e-017	-1.792365e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.007050e-005	2.581970e-006	9.405973e-006	4.702986e+010	-8.754470e-006	1.000000e+000
4.161285726797152e+000	-1.315258e+001	2.595516e-017	-1.792364e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.006457e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.749313e-006	1.000000e+000
4.161779546764363e+000	-1.314484e+001	2.595516e-017	-1.792363e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.005865e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.744161e-006	1.000000e+000
4.162273573523855e+000	-1.313709e+001	2.595516e-017	-1.792363e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.005272e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.739008e-006	1.000000e+000
4.162768013867909e+000	-1.312934e+001	2.595516e-017	-1.792362e-021	1.503271e+006	1.500000e+006	2.000115e+000	-1.004678e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.733850e-006	1.000000e+000
4.163261833835120e+000	-1.312160e+001	2.595516e-017	-1.792361e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.004086e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.728698e-006	1.000000e+000
4.163755860594613e+000	-1.311385e+001	2.595515e-017	-1.792360e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.003493e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.723545e-006	1.000000e+000
4.164250300938667e+000	-1.310609e+001	2.595515e-017	-1.792359e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.002900e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.718387e-006	1.000000e+000
4.164744120905878e+000	-1.309835e+001	2.595515e-017	-1.792358e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.002307e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.713236e-006	1.000000e+000
4.165238147665370e+000	-1.309060e+001	2.595515e-017	-1.792357e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.001714e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.708082e-006	1.000000e+000
4.165732588009425e+000	-1.308285e+001	2.595515e-017	-1.792356e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.001121e-005	2.581970e-006	9.405973e-006	4.702987e+010	-8.702924e-006	1.000000e+000
4.166226407976636e+000	-1.307510e+001	2.595515e-017	-1.792356e-021	1.503271e+006	1.500000e+006	2.000114e+000	-1.000528e-005	2.581971e-006	9.405974e-006	4.702987e+010	-8.697773e-006	1.000000e+000
4.166720434736128e+000	-1.306736e+001	2.595514e-017	-1.792355e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.999355e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.692619e-006	1.000000e+000
4.167214875080182e+000	-1.305960e+001	2.595514e-017	-1.792354e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.993421e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.687461e-006	1.000000e+000
4.167708695047393e+000	-1.305186e+001	2.595514e-017	-1.792353e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.987496e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.682309e-006	1.000000e+000
4.168202721806885e+000	-1.304411e+001	2.595514e-017	-1.792352e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.981567e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.677156e-006	1.000000e+000
4.168697162150940e+000	-1.303636e+001	2.595514e-017	-1.792351e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.975634e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.671998e-006	1.000000e+000
4.169190982118151e+000	-1.302861e+001	2.595514e-017	-1.792350e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.969708e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.666847e-006	1.000000e+000
4.169685008877643e+000	-1.302087e+001	2.595513e-017	-1.792350e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.963780e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.661693e-006	1.000000e+000
4.170179449221697e+000	-1.301311e+001	2.595513e-017	-1.792349e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.957846e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.656535e-006	1.000000e+000
4.170673269188908e+000	-1.300537e+001	2.595513e-017	-1.792348e-021	1.503271e+006	1.500000e+006	2.000113e+000	-9.951921e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.651384e-006	1.000000e+000
4.171167295948401e+000	-1.299762e+001	2.595513e-017	-1.792347e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.945992e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.646231e-006	1.000000e+000
4.171661736292455e+000	-1.298987e+001	2.595513e-017	-1.792346e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.940059e-006	2.581971e-006	9.405974e-006	4.702987e+010	-8.641072e-006	1.000000e+000
4.172155556259666e+000	-1.298213e+001	2.595512e-017	-1.792345e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.934133e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.635920e-006	1.000000e+000
4.172649583019158e+000	-1.297438e+001	2.595512e-017	-1.792344e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.928205e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.630767e-006	1.000000e+000
4.173144023363212e+000	-1.296662e+001	2.595512e-017	-1.792343e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.922272e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.625610e-006	1.000000e+000
4.173637843330424e+000	-1.295888e+001	2.595512e-017	-1.792343e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.916346e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.620458e-006	1.000000e+000
4.174131870089916e+000	-1.295113e+001	2.595512e-017	-1.792342e-021	1.503271e+006	1.500000e+006	2.000112e+000	-9.910417e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.615304e-006	1.000000e+000
4.174626310433970e+000	-1.294338e+001	2.595512e-017	-1.792341e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.904485e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.610146e-006	1.000000e+000
4.175120130401181e+000	-1.293564e+001	2.595511e-017	-1.792340e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.898558e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.604995e-006	1.000000e+000
4.175614157160673e+000	-1.292789e+001	2.595511e-017	-1.792339e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.892630e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.599842e-006	1.000000e+000
4.176108597504728e+000	-1.292013e+001	2.595511e-017	-1.792338e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.886697e-006	2.581971e-006	9.405975e-006	4.702987e+010	-8.594683e-006	1.000000e+000
4.176602417471939e+000	-1.291239e+001	2.595511e-017	-1.792337e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.880771e-006	2.581971e-006	9.405975e-006	4.702988e+010	-8.589532e-006	1.000000e+000
4.177096444231431e+000	-1.290464e+001	2.595511e-017	-1.792337e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.874842e-006	2.581971e-006	9.405975e-006	4.702988e+010	-8.584379e-006	1.000000e+000
4.177590884575485e+000	-1.289689e+001	2.595511e-017	-1.792336e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.868910e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.579221e-006	1.000000e+000
4.178084704542696e+000	-1.288914e+001	2.595510e-017	-1.792335e-021	1.503271e+006	1.500000e+006	2.000111e+000	-9.862983e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.574069e-006	1.000000e+000
4.178578731302189e+000	-1.288140e+001	2.595510e-017	-1.792334e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.857055e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.568915e-006	1.000000e+000
4.179073171646243e+000	-1.287364e+001	2.595510e-017	-1.792333e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.851122e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.563758e-006	1.000000e+000
4.179566991613454e+000	-1.286590e+001	2.595510e-017	-1.792332e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.845196e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.558606e-006	1.000000e+000
4.180061018372946e+000	-1.285815e+001	2.595510e-017	-1.792332e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.839267e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.553452e-006	1.000000e+000
4.180555458717000e+000	-1.285040e+001	2.595510e-017	-1.792331e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.833335e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.548294e-006	1.000000e+000
4.181049278684212e+000	-1.284266e+001	2.595509e-017	-1.792330e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.827409e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.543143e-006	1.000000e+000
4.181543305443704e+000	-1.283491e+001	2.595509e-017	-1.792329e-021	1.503271e+006	1.500000e+006	2.000110e+000	-9.821480e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.537990e-006	1.000000e+000
4.182037745787758e+000	-1.282715e+001	2.595509e-017	-1.792328e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.815547e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.532832e-006	1.000000e+000
4.182531565754969e+000	-1.281941e+001	2.595509e-017	-1.792327e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.809622e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.527681e-006	1.000000e+000
4.183025592514461e+000	-1.281166e+001	2.595509e-017	-1.792326e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.803693e-006	2.581971e-006	9.405976e-006	4.702988e+010	-8.522527e-006	1.000000e+000
4.183520032858516e+000	-1.280391e+001	2.595508e-017	-1.792326e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.797760e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.517369e-006	1.000000e+000
4.184013852825727e+000	-1.279617e+001	2.595508e-017	-1.792325e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.791834e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.512217e-006	1.000000e+000
4.184507879585219e+000	-1.278842e+001	2.595508e-017	-1.792324e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.785906e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.507063e-006	1.000000e+000
4.185002319929273e+000	-1.278066e+001	2.595508e-017	-1.792323e-021	1.503271e+006	1.500000e+006	2.000109e+000	-9.779972e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.501906e-006	1.000000e+000
4.185496139896484e+000	-1.277292e+001	2.595508e-017	-1.792322e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.774047e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.496754e-006	1.000000e+000
4.185990166655977e+000	-1.276517e+001	2.595508e-017	-1.792321e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.768118e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.491601e-006	1.000000e+000
4.186484607000031e+000	-1.275742e+001	2.595507e-017	-1.792320e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.762185e-006	2.581971e-006	9.405977e-006	4.702988e+010	-8.486443e-006	1.000000e+000
4.186978426967242e+000	-1.274967e+001	2.595507e-017	-1.792320e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.756259e-006	2.581972e-006	9.405977e-006	4.702989e+010	-8.481291e-006	1.000000e+000
4.187472453726734e+000	-1.274193e+001	2.595507e-017	-1.792319e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.750331e-006	2.581972e-006	9.405977e-006	4.702989e+010	-8.476138e-006	1.000000e+000
4.187966894070788e+000	-1.273417e+001	2.595507e-017	-1.792318e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.744397e-006	2.581972e-006	9.405977e-006	4.702989e+010	-8.470980e-006	1.000000e+000
4.188460714038000e+000	-1.272643e+001	2.595507e-017	-1.792317e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.738472e-006	2.581972e-006	9.405977e-006	4.702989e+010	-8.465829e-006	1.000000e+000
4.188954740797492e+000	-1.271868e+001	2.595507e-017	-1.792316e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.732543e-006	2.581972e-006	9.405977e-006	4.702989e+010	-8.460675e-006	1.000000e+000
4.189449181141546e+000	-1.271093e+001	2.595506e-017	-1.792315e-021	1.503271e+006	1.500000e+006	2.000108e+000	-9.726610e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.455517e-006	1.000000e+000
4.189943001108757e+000	-1.270319e+001	2.595506e-017	-1.792314e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.720684e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.450365e-006	1.000000e+000
4.190437027868249e+000	-1.269544e+001	2.595506e-017	-1.792314e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.714756e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.445212e-006	1.000000e+000
4.190931468212304e+000	-1.268768e+001	2.595506e-017	-1.792313e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.708822e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.440054e-006	1.000000e+000
4.191425288179515e+000	-1.267994e+001	2.595506e-017	-1.792312e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.702897e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.434902e-006	1.000000e+000
4.191919314939007e+000	-1.267219e+001	2.595506e-017	-1.792311e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.696968e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.429749e-006	1.000000e+000
4.192413755283061e+000	-1.266444e+001	2.595505e-017	-1.792310e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.691035e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.424591e-006	1.000000e+000
4.192907575250272e+000	-1.265670e+001	2.595505e-017	-1.792309e-021	1.503271e+006	1.500000e+006	2.000107e+000	-9.685109e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.419440e-006	1.000000e+000
4.193401602009764e+000	-1.264895e+001	2.595505e-017	-1.792309e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.679181e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.414286e-006	1.000000e+000
4.193896042353819e+000	-1.264119e+001	2.595505e-017	-1.792308e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.673247e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.409128e-006	1.000000e+000
4.194389862321030e+000	-1.263345e+001	2.595505e-017	-1.792307e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.667322e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.403977e-006	1.000000e+000
4.194883889080522e+000	-1.262570e+001	2.595505e-017	-1.792306e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.661393e-006	2.581972e-006	9.405978e-006	4.702989e+010	-8.398823e-006	1.000000e+000
4.195378329424576e+000	-1.261795e+001	2.595504e-017	-1.792305e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.655460e-006	2.581972e-006	9.405979e-006	4.702989e+010	-8.393665e-006	1.000000e+000
4.195872149391787e+000	-1.261021e+001	2.595504e-017	-1.792304e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.649534e-006	2.581972e-006	9.405979e-006	4.702989e+010	-8.388513e-006	1.000000e+000
4.196366176151280e+000	-1.260246e+001	2.595504e-017	-1.792303e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.643606e-006	2.581972e-006	9.405979e-006	4.702989e+010	-8.383360e-006	1.000000e+000
4.196860616495334e+000	-1.259470e+001	2.595504e-017	-1.792303e-021	1.503271e+006	1.500000e+006	2.000106e+000	-9.637673e-006	2.581972e-006	9.405979e-006	4.702989e+010	-8.378202e-006	1.000000e+000
4.197354436462545e+000	-1.258696e+001	2.595504e-017	-1.792302e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.631747e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.373051e-006	1.000000e+000
4.197848463222037e+000	-1.257921e+001	2.595504e-017	-1.792301e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.625818e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.367897e-006	1.000000e+000
4.198342903566092e+000	-1.257146e+001	2.595504e-017	-1.792300e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.619886e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.362739e-006	1.000000e+000
4.198836723533303e+000	-1.256371e+001	2.595503e-017	-1.792299e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.613959e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.357588e-006	1.000000e+000
4.199330750292795e+000	-1.255597e+001	2.595503e-017	-1.792298e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.608031e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.352435e-006	1.000000e+000
4.199825190636849e+000	-1.254821e+001	2.595503e-017	-1.792298e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.602098e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.347276e-006	1.000000e+000
4.200319010604060e+000	-1.254047e+001	2.595503e-017	-1.792297e-021	1.503271e+006	1.500000e+006	2.000105e+000	-9.596172e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.342125e-006	1.000000e+000
4.200813037363552e+000	-1.253272e+001	2.595503e-017	-1.792296e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.590243e-006	2.581972e-006	9.405979e-006	4.702990e+010	-8.336971e-006	1.000000e+000
4.201307477707607e+000	-1.252497e+001	2.595503e-017	-1.792295e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.584311e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.331814e-006	1.000000e+000
4.201801297674818e+000	-1.251723e+001	2.595502e-017	-1.792294e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.578384e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.326662e-006	1.000000e+000
4.202295324434310e+000	-1.250948e+001	2.595502e-017	-1.792294e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.572456e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.321508e-006	1.000000e+000
4.202789764778364e+000	-1.250172e+001	2.595502e-017	-1.792293e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.566523e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.316350e-006	1.000000e+000
4.203283584745575e+000	-1.249398e+001	2.595502e-017	-1.792292e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.560597e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.311199e-006	1.000000e+000
4.203777611505068e+000	-1.248623e+001	2.595502e-017	-1.792291e-021	1.503271e+006	1.500000e+006	2.000104e+000	-9.554668e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.306045e-006	1.000000e+000
4.204272051849122e+000	-1.247848e+001	2.595502e-017	-1.792290e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.548736e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.300887e-006	1.000000e+000
4.204765871816333e+000	-1.247074e+001	2.595501e-017	-1.792289e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.542809e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.295736e-006	1.000000e+000
4.205259898575825e+000	-1.246299e+001	2.595501e-017	-1.792289e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.536881e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.290583e-006	1.000000e+000
4.205754338919880e+000	-1.245523e+001	2.595501e-017	-1.792288e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.530948e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.285425e-006	1.000000e+000
4.206248158887091e+000	-1.244749e+001	2.595501e-017	-1.792287e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.525023e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.280274e-006	1.000000e+000
4.206742185646583e+000	-1.243974e+001	2.595501e-017	-1.792286e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.519094e-006	2.581972e-006	9.405980e-006	4.702990e+010	-8.275119e-006	1.000000e+000
4.207236625990637e+000	-1.243199e+001	2.595500e-017	-1.792285e-021	1.503271e+006	1.500000e+006	2.000103e+000	-9.513161e-006	2.581972e-006	9.405981e-006	4.702990e+010	-8.269962e-006	1.000000e+000
